PERSON_ID;FIRST_NAME;LAST_NAME;DISPLAY_FIRST_LAST;DISPLAY_LAST_COMMA_FIRST;DISPLAY_FI_LAST;PLAYER_SLUG;BIRTHDATE;SCHOOL;COUNTRY;LAST_AFFILIATION;HEIGHT;WEIGHT;SEASON_EXP;JERSEY;POSITION;ROSTERSTATUS;GAMES_PLAYED_CURRENT_SEASON_FLAG;TEAM_ID;TEAM_NAME;TEAM_ABBREVIATION;TEAM_CODE;TEAM_CITY;PLAYERCODE;FROM_YEAR;TO_YEAR;DLEAGUE_FLAG;NBA_FLAG;GAMES_PLAYED_FLAG;DRAFT_YEAR;DRAFT_ROUND;DRAFT_NUMBER;GREATEST_75_FLAG;clean_name;Salary
1641713;GG;Jackson;GG Jackson;Jackson, GG;G. Jackson;gg-jackson;2004-12-17T00:00:00;South Carolina;USA;South Carolina/USA;06. Sep;210.0;1;45.0;Forward;Active;Y;1610612763;Grizzlies;MEM;grizzlies;Memphis;gg_jackson;2023;2024;Y;Y;Y;2023;2;45;N;ggjackson;1991428.0
1630543;Isaiah;Jackson;Isaiah Jackson;Jackson, Isaiah;I. Jackson;isaiah-jackson;2002-01-10T00:00:00;Kentucky;USA;Kentucky/USA;06. Sep;205.0;3;22.0;Forward;Active;Y;1610612754;Pacers;IND;pacers;Indiana;isaiah_jackson;2021;2024;Y;Y;Y;2021;1;22;N;isaiahjackson;2696280.0
1631245;Quenton;Jackson;Quenton Jackson;Jackson, Quenton;Q. Jackson;quenton-jackson;1998-09-15T00:00:00;Texas A&M;USA;Texas A&M/USA;06. Mai;173.0;2;29.0;Guard;Active;Y;1610612754;Pacers;IND;pacers;Indiana;quenton_jackson;2022;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;quentonjackson;
202704;Reggie;Jackson;Reggie Jackson;Jackson, Reggie;R. Jackson;reggie-jackson;1990-04-16T00:00:00;Boston College;USA;Boston College/USA;06. Feb;208.0;13;;Guard;Inactive;Y;0;;;;;reggie_jackson;2011;2024;Y;Y;Y;2011;1;24;N;reggiejackson;5000000.0
1641748;Andre;Jackson Jr.;Andre Jackson Jr.;Jackson Jr., Andre;A. Jackson Jr.;andre-jackson-jr;2001-11-13T00:00:00;Connecticut;USA;Connecticut/USA;06. Jun;209.0;1;44.0;Guard;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;andre_jackson_jr;2023;2024;Y;Y;Y;2023;2;36;N;andrejacksonjr.;1119563.0
1628991;Jaren;Jackson Jr.;Jaren Jackson Jr.;Jackson Jr., Jaren;J. Jackson Jr.;jaren-jackson-jr;1999-09-15T00:00:00;Michigan State;USA;Michigan State/USA;06. Okt;242.0;6;13.0;Forward-Center;Active;Y;1610612763;Grizzlies;MEM;grizzlies;Memphis;jaren_jackson_jr;2018;2024;N;Y;Y;2018;1;4;N;jarenjacksonjr.;27102202.0
1631218;Trayce;Jackson-Davis;Trayce Jackson-Davis;Jackson-Davis, Trayce;T. Jackson-Davis;trayce-jackson-davis;2000-02-22T00:00:00;Indiana;USA;Indiana/USA;06. Sep;245.0;1;32.0;Forward;Active;Y;1610612744;Warriors;GSW;warriors;Golden State;trayce_jackson-davis;2023;2024;Y;Y;Y;2023;2;57;N;traycejackson-davis;1119563.0
1642355;Bronny;James;Bronny James;James, Bronny;B. James;bronny-james;2004-10-06T00:00:00;Southern California;USA;Southern California/USA;06. Mrz;210.0;0;9.0;Guard;Active;Y;1610612747;Lakers;LAL;lakers;Los Angeles;tmp_bronny_james;2024;2024;Y;Y;Y;2024;2;55;N;bronnyjames;
2544;LeBron;James;LeBron James;James, LeBron;L. James;lebron-james;1984-12-30T00:00:00;St. Vincent-St. Mary HS (OH);USA;St. Vincent-St. Mary HS (OH)/USA;06. Sep;250.0;21;23.0;Forward;Active;Y;1610612747;Lakers;LAL;lakers;Los Angeles;lebron_james;2003;2024;N;Y;Y;2003;1;1;Y;lebronjames;47607350.0
1631170;Jaime;Jaquez Jr.;Jaime Jaquez Jr.;Jaquez Jr., Jaime;J. Jaquez Jr.;jaime-jaquez-jr;2001-02-18T00:00:00;UCLA;USA;UCLA/USA;06. Jun;225.0;1;11.0;Guard;Active;Y;1610612748;Heat;MIA;heat;Miami;jaime_jaquez_jr;2023;2024;N;Y;Y;2023;1;18;N;jaimejaquezjr.;3510600.0
1629610;DaQuan;Jeffries;DaQuan Jeffries;Jeffries, DaQuan;D. Jeffries;daquan-jeffries;1997-08-30T00:00:00;Tulsa;USA;Tulsa/USA;06. Mai;222.0;5;3.0;Guard-Forward;Active;Y;1610612766;Hornets;CHA;hornets;Charlotte;daquan_jeffries;2019;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;daquanjeffries;
1641998;Trey;Jemison III;Trey Jemison III;Jemison III, Trey;T. Jemison III;trey-jemison-iii;1999-11-28T00:00:00;Alabama-Birmingham;USA;Alabama-Birmingham/USA;06. Nov;270.0;1;55.0;Center;Active;Y;1610612747;Lakers;LAL;lakers;Los Angeles;trey_jemison;2023;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;treyjemisoniii;
1642450;Daniss;Jenkins;Daniss Jenkins;Jenkins, Daniss;D. Jenkins;daniss-jenkins;2001-08-17T00:00:00;St. John's;USA;St. John's/USA;06. Mrz;165.0;0;24.0;Guard;Active;Y;1610612765;Pistons;DET;pistons;Detroit;daniss_jenkins;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;danissjenkins;
1629660;Ty;Jerome;Ty Jerome;Jerome, Ty;T. Jerome;ty-jerome;1997-07-08T00:00:00;Virginia;USA;Virginia/USA;06. Mai;195.0;5;2.0;Guard-Forward;Active;Y;1610612739;Cavaliers;CLE;cavaliers;Cleveland;ty_jerome;2019;2024;Y;Y;Y;2019;1;24;N;tyjerome;2439025.0
1630198;Isaiah;Joe;Isaiah Joe;Joe, Isaiah;I. Joe;isaiah-joe;1999-07-02T00:00:00;Arkansas;USA;Arkansas/USA;06. Mrz;165.0;4;11.0;Guard;Active;Y;1610612760;Thunder;OKC;thunder;Oklahoma City;isaiah_joe;2020;2024;Y;Y;Y;2020;2;49;N;isaiahjoe;1997238.0
1642358;AJ;Johnson;AJ Johnson;Johnson, AJ;A. Johnson;aj-johnson;2004-12-01T00:00:00;Illawarra;USA;Illawarra/USA;06. Mai;160.0;0;5.0;Guard;Active;Y;1610612764;Wizards;WAS;wizards;Washington;aj_johnson;2024;2024;Y;Y;Y;2024;1;23;N;ajjohnson;
1629661;Cameron;Johnson;Cameron Johnson;Johnson, Cameron;C. Johnson;cameron-johnson;1996-03-03T00:00:00;North Carolina;USA;North Carolina/USA;06. Aug;210.0;5;2.0;Forward;Active;Y;1610612751;Nets;BKN;nets;Brooklyn;cameron_johnson;2019;2024;N;Y;Y;2019;1;11;N;cameronjohnson;25679348.0
1630552;Jalen;Johnson;Jalen Johnson;Johnson, Jalen;J. Johnson;jalen-johnson;2001-12-18T00:00:00;Duke;USA;Duke/USA;06. Aug;219.0;3;1.0;Forward;Active;Y;1610612737;Hawks;ATL;hawks;Atlanta;jalen_johnson;2021;2024;Y;Y;Y;2021;1;20;N;jalenjohnson;2925360.0
201949;James;Johnson;James Johnson;Johnson, James;J. Johnson;james-johnson;1987-02-20T00:00:00;Wake Forest;USA;Wake Forest/USA;06. Jul;240.0;15;16.0;Forward;Active;Y;1610612754;Pacers;IND;pacers;Indiana;james_johnson;2009;2024;Y;Y;Y;2009;1;16;N;jamesjohnson;777703.0
1629640;Keldon;Johnson;Keldon Johnson;Johnson, Keldon;K. Johnson;keldon-johnson;1999-10-11T00:00:00;Kentucky;USA;Kentucky/USA;06. Mai;220.0;5;0.0;Forward-Guard;Active;Y;1610612759;Spurs;SAS;spurs;San Antonio;keldon_johnson;2019;2024;Y;Y;Y;2019;1;29;N;keldonjohnson;20000000.0
1630553;Keon;Johnson;Keon Johnson;Johnson, Keon;K. Johnson;keon-johnson;2002-03-10T00:00:00;Tennessee;USA;Tennessee/USA;06. Mai;185.0;3;45.0;Guard;Active;Y;1610612751;Nets;BKN;nets;Brooklyn;keon_johnson;2021;2024;Y;Y;Y;2021;1;21;N;keonjohnson;2808720.0
1642352;Keshad;Johnson;Keshad Johnson;Johnson, Keshad;K. Johnson;keshad-johnson;2001-06-23T00:00:00;Arizona;USA;Arizona/USA;06. Jul;225.0;0;16.0;Forward;Active;Y;1610612748;Heat;MIA;heat;Miami;tmp_keshad_johnson;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;keshadjohnson;
203999;Nikola;Jokić;Nikola Jokić;Jokić, Nikola;N. Jokić;nikola-jokić;1995-02-19T00:00:00;Mega Basket;Serbia;Mega Basket/Serbia;06. Nov;284.0;9;15.0;Center;Active;Y;1610612743;Nuggets;DEN;nuggets;Denver;nikola_jokic;2015;2024;N;Y;Y;2014;2;41;N;nikolajokić;51415938.0
1641732;Colby;Jones;Colby Jones;Jones, Colby;C. Jones;colby-jones;2002-05-28T00:00:00;Xavier;USA;Xavier/USA;06. Jun;207.0;1;1.0;Guard;Active;Y;1610612764;Wizards;WAS;wizards;Washington;colby_jones;2023;2024;Y;Y;Y;2023;2;34;N;colbyjones;2019706.0
1641794;Dillon;Jones;Dillon Jones;Jones, Dillon;D. Jones;dillon-jones;2001-10-29T00:00:00;Weber State;USA;Weber State/USA;06. Mai;235.0;0;3.0;Forward;Active;Y;1610612760;Thunder;OKC;thunder;Oklahoma City;dillon_jones;2024;2024;Y;Y;Y;2024;1;26;N;dillonjones;
1630529;Herbert;Jones;Herbert Jones;Jones, Herbert;H. Jones;herbert-jones;1998-10-06T00:00:00;Alabama;USA;Alabama/USA;06. Jul;206.0;3;2.0;Forward;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;herbert_jones;2021;2024;N;Y;Y;2021;2;35;N;herbertjones;12015150.0
1642403;Isaac;Jones;Isaac Jones;Jones, Isaac;I. Jones;isaac-jones;2000-07-11T00:00:00;Washington State;USA;Washington State/USA;06. Sep;245.0;0;3.0;Forward;Active;Y;1610612758;Kings;SAC;kings;Sacramento;isaac_jones;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;isaacjones;
1630539;Kai;Jones;Kai Jones;Jones, Kai;K. Jones;kai-jones;2001-01-19T00:00:00;Texas;Bahamas;Texas/Bahamas;06. Nov;221.0;2;23.0;Center-Forward;Active;Y;1610612742;Mavericks;DAL;mavericks;Dallas;kai_jones;2021;2024;Y;Y;Y;2021;1;19;N;kaijones;
1630222;Mason;Jones;Mason Jones;Jones, Mason;M. Jones;mason-jones;1998-07-21T00:00:00;Arkansas;USA;Arkansas/USA;06. Apr;200.0;3;15.0;Guard;Active;Y;1610612758;Kings;SAC;kings;Sacramento;mason_jones;2020;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;masonjones;
1642461;Spencer;Jones;Spencer Jones;Jones, Spencer;S. Jones;spencer-jones;2001-06-14T00:00:00;Stanford;USA;Stanford/USA;06. Jul;225.0;0;21.0;Forward;Active;Y;1610612743;Nuggets;DEN;nuggets;Denver;spencer_jones;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;spencerjones;
1630200;Tre;Jones;Tre Jones;Jones, Tre;T. Jones;tre-jones;2000-01-08T00:00:00;Duke;USA;Duke/USA;06. Jan;185.0;4;30.0;Guard;Active;Y;1610612741;Bulls;CHI;bulls;Chicago;tre_jones;2020;2024;Y;Y;Y;2020;2;41;N;trejones;9895833.0
1626145;Tyus;Jones;Tyus Jones;Jones, Tyus;T. Jones;tyus-jones;1996-05-10T00:00:00;Duke;USA;Duke/USA;06. Jan;196.0;9;21.0;Guard;Active;Y;1610612756;Suns;PHX;suns;Phoenix;tyus_jones;2015;2024;Y;Y;Y;2015;1;24;N;tyusjones;14000000.0
1627884;Derrick;Jones Jr.;Derrick Jones Jr.;Jones Jr., Derrick;D. Jones Jr.;derrick-jones-jr;1997-02-15T00:00:00;UNLV;USA;UNLV/USA;06. Jun;210.0;8;55.0;Forward;Active;Y;1610612746;Clippers;LAC;clippers;LA;derrick_jones_jr;2016;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;derrickjonesjr.;2019706.0
201599;DeAndre;Jordan;DeAndre Jordan;Jordan, DeAndre;D. Jordan;deandre-jordan;1988-07-21T00:00:00;Texas A&M;USA;Texas A&M/USA;06. Nov;265.0;16;6.0;Center;Active;Y;1610612743;Nuggets;DEN;nuggets;Denver;deandre_jordan;2008;2024;N;Y;Y;2008;2;35;N;deandrejordan;2019706.0
202709;Cory;Joseph;Cory Joseph;Joseph, Cory;C. Joseph;cory-joseph;1991-08-20T00:00:00;Texas;Canada;Texas/Canada;06. Feb;200.0;13;10.0;Guard;Active;Y;1610612753;Magic;ORL;magic;Orlando;cory_joseph;2011;2024;Y;Y;Y;2011;1;29;N;coryjoseph;2019706.0
1631107;Nikola;Jović;Nikola Jović;Jović, Nikola;N. Jović;nikola-jović;2003-06-09T00:00:00;Mega Basket;Serbia;Mega Basket/Serbia;06. Okt;205.0;2;5.0;Forward;Active;Y;1610612748;Heat;MIA;heat;Miami;nikola_jovic;2022;2024;Y;Y;Y;2022;1;27;N;nikolajović;
1630548;Johnny;Juzang;Johnny Juzang;Juzang, Johnny;J. Juzang;johnny-juzang;2001-03-17T00:00:00;UCLA;USA;UCLA/USA;06. Mai;226.0;2;33.0;Guard;Active;Y;1610612762;Jazz;UTA;jazz;Utah;johnny_juzang;2022;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;johnnyjuzang;
1642530;Yuki;Kawamura;Yuki Kawamura;Kawamura, Yuki;Y. Kawamura;yuki-kawamura;2001-05-02T00:00:00;;Japan;;05. Aug;159.0;0;17.0;Guard;Active;Y;1610612763;Grizzlies;MEM;grizzlies;Memphis;yuki_kawamura;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;yukikawamura;
1630283;Kylor;Kelley;Kylor Kelley;Kelley, Kylor;K. Kelley;kylor-kelley;1997-08-26T00:00:00;Oregon State;USA;Oregon State/USA;7-0;230.0;0;;Center;Inactive;Y;0;;;;;kylor_kelley;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;kylorkelley;
1628379;Luke;Kennard;Luke Kennard;Kennard, Luke;L. Kennard;luke-kennard;1996-06-24T00:00:00;Duke;USA;Duke/USA;06. Mai;206.0;7;10.0;Guard;Active;Y;1610612763;Grizzlies;MEM;grizzlies;Memphis;luke_kennard;2017;2024;Y;Y;Y;2017;1;12;N;lukekennard;15418363.0
1631117;Walker;Kessler;Walker Kessler;Kessler, Walker;W. Kessler;walker-kessler;2001-07-26T00:00:00;Auburn;USA;Auburn/USA;7-0;245.0;2;24.0;Center;Active;Y;1610612762;Jazz;UTA;jazz;Utah;walker_kessler;2022;2024;N;Y;Y;2022;1;22;N;walkerkessler;2831160.0
1630296;Braxton;Key;Braxton Key;Key, Braxton;B. Key;braxton-key;1997-02-14T00:00:00;Virginia;USA;Virginia/USA;06. Aug;225.0;3;12.0;Forward;Active;Y;1610612744;Warriors;GSW;warriors;Golden State;braxton_key;2021;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;braxtonkey;
1630557;Corey;Kispert;Corey Kispert;Kispert, Corey;C. Kispert;corey-kispert;1999-03-03T00:00:00;Gonzaga;USA;Gonzaga/USA;06. Jun;224.0;3;24.0;Forward;Active;Y;1610612764;Wizards;WAS;wizards;Washington;corey_kispert;2021;2024;N;Y;Y;2021;1;15;N;coreykispert;3722040.0
1628467;Maxi;Kleber;Maxi Kleber;Kleber, Maxi;M. Kleber;maxi-kleber;1992-01-29T00:00:00;Bayern Munich;Germany;Bayern Munich/Germany;06. Okt;240.0;7;14.0;Forward;Active;Y;1610612747;Lakers;LAL;lakers;Los Angeles;maxi_kleber;2017;2024;N;Y;Y;Undrafted;Undrafted;Undrafted;N;maxikleber;11000000.0
1641752;Bobi;Klintman;Bobi Klintman;Klintman, Bobi;B. Klintman;bobi-klintman;2003-03-06T00:00:00;Cairns;Sweden;Cairns/Sweden;06. Sep;225.0;0;34.0;Forward;Active;Y;1610612765;Pistons;DET;pistons;Detroit;bobi_klintman;2024;2024;Y;Y;Y;2024;2;37;N;bobiklintman;
1642261;Dalton;Knecht;Dalton Knecht;Knecht, Dalton;D. Knecht;dalton-knecht;2001-04-19T00:00:00;Tennessee;USA;Tennessee/USA;06. Jun;215.0;0;4.0;Forward;Active;Y;1610612747;Lakers;LAL;lakers;Los Angeles;dalton_knecht;2024;2024;N;Y;Y;2024;1;17;N;daltonknecht;
1628995;Kevin;Knox II;Kevin Knox II;Knox II, Kevin;K. Knox II;kevin-knox-ii;1999-08-11T00:00:00;Kentucky;USA;Kentucky/USA;06. Aug;215.0;6;31.0;Forward;Active;Y;1610612744;Warriors;GSW;warriors;Golden State;kevin_knox;2018;2024;Y;Y;Y;2018;1;9;N;kevinknoxii;1845593.0
1642278;Tyler;Kolek;Tyler Kolek;Kolek, Tyler;T. Kolek;tyler-kolek;2001-03-27T00:00:00;Marquette;USA;Marquette/USA;06. Mrz;195.0;0;13.0;Guard;Active;Y;1610612752;Knicks;NYK;knicks;New York;tyler_kolek;2024;2024;Y;Y;Y;2024;2;34;N;tylerkolek;
1631132;Christian;Koloko;Christian Koloko;Koloko, Christian;C. Koloko;christian-koloko;2000-06-20T00:00:00;Arizona;Cameroon;Arizona/Cameroon;7-0;225.0;1;10.0;Center;Active;Y;1610612747;Lakers;LAL;lakers;Los Angeles;christian_koloko;2022;2024;Y;Y;Y;2022;2;33;N;christiankoloko;
1629723;John;Konchar;John Konchar;Konchar, John;J. Konchar;john-konchar;1996-03-22T00:00:00;Indiana-Purdue Fort Wayne;USA;Indiana-Purdue Fort Wayne/USA;06. Mai;210.0;5;46.0;Guard;Active;Y;1610612763;Grizzlies;MEM;grizzlies;Memphis;john_konchar;2019;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;johnkonchar;2400000.0
1628436;Luke;Kornet;Luke Kornet;Kornet, Luke;L. Kornet;luke-kornet;1995-07-15T00:00:00;Vanderbilt;USA;Vanderbilt/USA;07. Jan;250.0;7;40.0;Center-Forward;Active;Y;1610612738;Celtics;BOS;celtics;Boston;luke_kornet;2017;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;lukekornet;2413304.0
1630249;Vít;Krejčí;Vít Krejčí;Krejčí, Vít;V. Krejčí;vít-krejčí;2000-06-19T00:00:00;Zaragoza;Czech Republic;Zaragoza/Czech Republic;06. Aug;195.0;3;27.0;Guard;Active;Y;1610612737;Hawks;ATL;hawks;Atlanta;vit_krejci;2021;2024;Y;Y;Y;2020;2;37;N;vítkrejčí;
1630228;Jonathan;Kuminga;Jonathan Kuminga;Kuminga, Jonathan;J. Kuminga;jonathan-kuminga;2002-10-06T00:00:00;NBA G League Ignite;DRC;NBA G League Ignite/DRC;06. Jul;225.0;3;0.0;Forward;Active;Y;1610612744;Warriors;GSW;warriors;Golden State;jonathan_kuminga;2021;2024;Y;Y;Y;2021;1;7;N;jonathankuminga;6012840.0
1628398;Kyle;Kuzma;Kyle Kuzma;Kuzma, Kyle;K. Kuzma;kyle-kuzma;1995-07-24T00:00:00;Utah;USA;Utah/USA;06. Sep;221.0;7;18.0;Forward;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;kyle_kuzma;2017;2024;N;Y;Y;2017;1;27;N;kylekuzma;25568182.0
1631222;Jake;LaRavia;Jake LaRavia;LaRavia, Jake;J. LaRavia;jake-laravia;2001-11-03T00:00:00;Wake Forest;USA;Wake Forest/USA;06. Jul;235.0;2;33.0;Forward;Active;Y;1610612758;Kings;SAC;kings;Sacramento;jake_laravia;2022;2024;Y;Y;Y;2022;1;19;N;jakelaravia;3199920.0
203897;Zach;LaVine;Zach LaVine;LaVine, Zach;Z. LaVine;zach-lavine;1995-03-10T00:00:00;UCLA;USA;UCLA/USA;06. Mai;200.0;10;8.0;Guard;Active;Y;1610612758;Kings;SAC;kings;Sacramento;zach_lavine;2014;2024;N;Y;Y;2014;1;13;N;zachlavine;40064220.0
1627746;Skal;Labissiere;Skal Labissiere;Labissiere, Skal;S. Labissiere;skal-labissiere;1996-03-18T00:00:00;Kentucky;Haiti;Kentucky/Haiti;06. Okt;235.0;4;;Forward-Center;Inactive;Y;0;;;;;skal_labissiere;2016;2024;Y;Y;Y;2016;1;28;N;skallabissiere;
1629111;Jock;Landale;Jock Landale;Landale, Jock;J. Landale;jock-landale;1995-10-25T00:00:00;St. Mary's;Australia;St. Mary's/Australia;06. Nov;255.0;3;2.0;Center;Active;Y;1610612745;Rockets;HOU;rockets;Houston;jock_landale;2021;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;jocklandale;8000000.0
1641796;Pelle;Larsson;Pelle Larsson;Larsson, Pelle;P. Larsson;pelle-larsson;2001-02-23T00:00:00;Arizona;Sweden;Arizona/Sweden;06. Mai;215.0;0;9.0;Guard;Active;Y;1610612748;Heat;MIA;heat;Miami;pelle_larsson;2024;2024;Y;Y;Y;2024;2;44;N;pellelarsson;
1630639;A.J.;Lawson;A.J. Lawson;Lawson, A.J.;A. Lawson;aj-lawson;2000-07-15T00:00:00;South Carolina;Canada;South Carolina/Canada;06. Jun;179.0;2;0.0;Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;aj_lawson;2022;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;a.j.lawson;1000000.0
1627747;Caris;LeVert;Caris LeVert;LeVert, Caris;C. LeVert;caris-levert;1994-08-25T00:00:00;Michigan;USA;Michigan/USA;06. Jun;205.0;8;3.0;Guard;Active;Y;1610612737;Hawks;ATL;hawks;Atlanta;caris_levert;2016;2024;N;Y;Y;2016;1;20;N;carislevert;15384616.0
1627814;Damion;Lee;Damion Lee;Lee, Damion;D. Lee;damion-lee;1992-10-21T00:00:00;Drexel;USA;Drexel/USA;06. Jun;210.0;6;10.0;Guard-Forward;Active;Y;1610612756;Suns;PHX;suns;Phoenix;damion_lee;2017;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;damionlee;2528233.0
203458;Alex;Len;Alex Len;Len, Alex;A. Len;alex-len;1993-06-16T00:00:00;Maryland;Ukraine;Maryland/Ukraine;7-0;250.0;11;27.0;Center;Active;Y;1610612747;Lakers;LAL;lakers;Los Angeles;alex_len;2013;2024;N;Y;Y;2013;1;5;N;alexlen;2019760.0
202695;Kawhi;Leonard;Kawhi Leonard;Leonard, Kawhi;K. Leonard;kawhi-leonard;1991-06-29T00:00:00;San Diego State;USA;San Diego State/USA;06. Jul;225.0;12;2.0;Forward;Active;Y;1610612746;Clippers;LAC;clippers;LA;kawhi_leonard;2011;2024;N;Y;Y;2011;1;15;Y;kawhileonard;45640084.0
1642502;Malevy;Leons;Malevy Leons;Leons, Malevy;M. Leons;malevy-leons;1999-09-23T00:00:00;Bradley;Netherlands;Bradley/Netherlands;06. Sep;210.0;0;;Forward;Inactive;Y;0;;;;;malevy_leons;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;malevyleons;
1641721;Maxwell;Lewis;Maxwell Lewis;Lewis, Maxwell;M. Lewis;maxwell-lewis;2002-07-27T00:00:00;Pepperdine;USA;Pepperdine/USA;06. Jul;215.0;1;27.0;Forward;Active;Y;1610612751;Nets;BKN;nets;Brooklyn;maxwell_lewis;2023;2024;Y;Y;Y;2023;2;40;N;maxwelllewis;1119563.0
1630604;E.J.;Liddell;E.J. Liddell;Liddell, E.J.;E. Liddell;ej-liddell;2000-12-18T00:00:00;Ohio State;USA;Ohio State/USA;06. Jun;240.0;1;32.0;Forward;Active;Y;1610612741;Bulls;CHI;bulls;Chicago;ej_liddell;2022;2024;Y;Y;Y;2022;2;41;N;e.j.liddell;1801769.0
203081;Damian;Lillard;Damian Lillard;Lillard, Damian;D. Lillard;damian-lillard;1990-07-15T00:00:00;Weber State;USA;Weber State/USA;06. Feb;195.0;12;0.0;Guard;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;damian_lillard;2012;2024;N;Y;Y;2012;1;6;Y;damianlillard;45640084.0
1641726;Dereck;Lively II;Dereck Lively II;Lively II, Dereck;D. Lively II;dereck-lively-ii;2004-02-12T00:00:00;Duke;USA;Duke/USA;07. Jan;230.0;1;2.0;Center;Active;Y;1610612742;Mavericks;DAL;mavericks;Dallas;dereck_lively_ii;2023;2024;N;Y;Y;2023;1;12;N;derecklivelyii;4775640.0
1641753;Chris;Livingston;Chris Livingston;Livingston, Chris;C. Livingston;chris-livingston;2003-10-15T00:00:00;Kentucky;USA;Kentucky/USA;06. Jun;220.0;1;7.0;Forward;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;chris_livingston;2023;2024;Y;Y;Y;2023;2;58;N;chrislivingston;1119563.0
1626172;Kevon;Looney;Kevon Looney;Looney, Kevon;K. Looney;kevon-looney;1996-02-06T00:00:00;UCLA;USA;UCLA/USA;06. Sep;222.0;9;5.0;Forward;Active;Y;1610612744;Warriors;GSW;warriors;Golden State;kevon_looney;2015;2024;Y;Y;Y;2015;1;30;N;kevonlooney;7500000.0
201572;Brook;Lopez;Brook Lopez;Lopez, Brook;B. Lopez;brook-lopez;1988-04-01T00:00:00;Stanford;USA;Stanford/USA;07. Jan;282.0;16;11.0;Center;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;brook_lopez;2008;2024;N;Y;Y;2008;1;10;N;brooklopez;25000000.0
201567;Kevin;Love;Kevin Love;Love, Kevin;K. Love;kevin-love;1988-09-07T00:00:00;UCLA;USA;UCLA/USA;06. Aug;251.0;16;42.0;Forward-Center;Active;Y;1610612748;Heat;MIA;heat;Miami;kevin_love;2008;2024;N;Y;Y;2008;1;5;N;kevinlove;3835738.0
200768;Kyle;Lowry;Kyle Lowry;Lowry, Kyle;K. Lowry;kyle-lowry;1986-03-25T00:00:00;Villanova;USA;Villanova/USA;6-0;196.0;18;7.0;Guard;Active;Y;1610612755;76ers;PHI;sixers;Philadelphia;kyle_lowry;2006;2024;N;Y;Y;2006;1;24;N;kylelowry;2795839.0
1641754;Seth;Lundy;Seth Lundy;Lundy, Seth;S. Lundy;seth-lundy;2000-04-02T00:00:00;Penn State;USA;Penn State/USA;06. Apr;220.0;1;5.0;Guard-Forward;Active;Y;1610612746;Clippers;LAC;clippers;LA;seth_lundy;2023;2024;Y;Y;Y;2023;2;46;N;sethlundy;
1626168;Trey;Lyles;Trey Lyles;Lyles, Trey;T. Lyles;trey-lyles;1995-11-05T00:00:00;Kentucky;Canada;Kentucky/Canada;06. Sep;234.0;9;41.0;Forward;Active;Y;1610612758;Kings;SAC;kings;Sacramento;trey_lyles;2015;2024;N;Y;Y;2015;1;12;N;treylyles;8000000.0
1630572;Sandro;Mamukelashvili;Sandro Mamukelashvili;Mamukelashvili, Sandro;S. Mamukelashvili;sandro-mamukelashvili;1999-05-23T00:00:00;Seton Hall;Georgia;Seton Hall/Georgia;06. Sep;240.0;3;54.0;Forward-Center;Active;Y;1610612759;Spurs;SAS;spurs;San Antonio;sandro_mamukelashvili;2021;2024;Y;Y;Y;2021;2;54;N;sandromamukelashvili;2019760.0
1629611;Terance;Mann;Terance Mann;Mann, Terance;T. Mann;terance-mann;1996-10-18T00:00:00;Florida State;USA;Florida State/USA;06. Mai;215.0;5;14.0;Guard-Forward;Active;Y;1610612737;Hawks;ATL;hawks;Atlanta;terance_mann;2019;2024;Y;Y;Y;2019;2;48;N;terancemann;10576923.0
1630544;Tre;Mann;Tre Mann;Mann, Tre;T. Mann;tre-mann;2001-02-03T00:00:00;Florida;USA;Florida/USA;06. Mrz;178.0;3;23.0;Guard;Active;Y;1610612766;Hornets;CHA;hornets;Charlotte;tre_mann;2021;2024;Y;Y;Y;2021;1;18;N;tremann;3191280.0
